ATC	Code
A10BK03	8203
A10BK03	8204
L01EA01	8210
M05BA04	8214
M05BA04	8215
M05BA04	8216
M05BA04	8217
M01AG01	8222
N03AX16	8223
C03CA01	8224
G03CA03	8225
G03DA04	8226
J01DD15	8227
B05XA07	8230
G04BX06	8231
C09DX01	8232
C09DX01	8233
C09DX01	8234
C09DX01	8235
M01AB55	8236
M01AB55	8237
L01FF02	8239
A02BC01	8240
A02BC01	8241
N05AH04	8242
N05AH04	8243
N05AH04	8244
N05AH04	8245
A13A	8246
C03CA01	8249
D08AG02	8250
D08AG02	8251
N01BB02	8252
A10BK01	8253
H02AB09	8254
J05AB09	8255
J05AB09	8256
N05AX08	8260
N05AX08	8261
N05AX08	8262
N05AX08	8263
N05AX08	8264
G03FB01	8269
G03BB01	8270
G03DA03	8272
D01AC05	8273
D11AX01	8274
D11AX01	8275
B03BB51	8278
H02AB02	8279
A16AB07	8281
R06AE07	8284
H01AB01	8285
A04AA05	8286
A07XA04	8287
A07XA04	8288
L04AA23	8289
C05CA53	8290
G03GB02	8292
N06AX16	8299
N06AX16	8300
G03HB01	8301
A02BC01	8302
J05AX12	8304
G04CA01	8306
C10AA05	8307
A02BC05	8308
A02BC05	8309
C10BA05	8312
C10BA05	8313
M02AA10	8314
B02BD06	8315
A10BD09	8316
A10BD09	8317
A10BD09	8318
A07EC02	8319
A07EC02	8320
A07EC02	8321
J01CR02	8322
S01AA13	8323
A01AD11	8324
C01DA02	8325
C01DA02	8326
R06AX27	8329
L01FF01	8331
L01FF01	8332
A10BG03	8333
L01XJ01	8338
A10BD11	8339
J01DD15	8340
D01BA02	8341
N06AX21	8342
N06AX21	8343
N05CM09	8345
N05CM09	8346
N03AX22	8347
N03AX22	8348
N03AX22	8349
N03AX22	8350
N03AX22	8351
N03AX22	8352
C09DA03	8353
C09DA03	8354
C09DA03	8357
G03CA04	8360
R01AD09	8362
S01CA01	8363
C08DB01	8364
D08AF01	8365
M04AC01	8366
C01BG11	8368
N02BE01	8372
C01DX12	8373
R03BB01	8374
N06AB06	8377
J01FF01	8378
J01FF01	8379
D10AF01	8380
D10AF01	8381
N05AH04	8382
N05AH04	8383
N05AH04	8384
N05AH04	8385
N05AH04	8386
N05AH04	8387
N03AX16	8388
N03AX16	8389
N03AX16	8390
R03AK06	8394
R03AK06	8395
R03AK06	8396
J01RA	8397
L04AA33	8398
J01GB06	8399
P01AB01	8402
C10AB04	8403
R06AX	8404
R06AX13	8405
R06AX13	8406
R03DC03	8407
B01AC06	8408
B05BA01	8409
A03CA02	8410
D11AX18	8411
J01CR02	8412
A10AE04	8413
A10AE04	8414
D01AC07	8418
N06DX01	8419
N06DX01	8420
C01DA02	8421
A12AX	8422
A13A	8423
R05CA12	8424
A02BC01	8425
B05AA01	8428
M01AH01	8433
R03AL02	8435
A04AA02	8436
A04AA02	8437
A12CC	8438
L04AC10	8441
R01AA05	8443
C10AC01	8444
L02BG03	8445
H01CC01	8446
C09DX04	8447
C09DX04	8448
C09DX04	8449
D11AX01	8451
J07BC01	8452
J07BC01	8453
J07CA11	8454
J07BD52	8455
R07AA	8456
R07AA	8457
J01MA02	8458
N07AA02	8459
L04AA24	8460
M02AA15	8461
C10AA07	8462
M01AH01	8463
M01AH01	8464
N06DA02	8466
N06DA02	8467
N06AB10	8468
N06AB10	8469
N06AB10	8470
N06AB10	8471
A02BC04	8472
A02BC04	8473
A02BC04	8474
A02BC04	8475
A07FA02	8477
M05BA08	8478
L01BC06	8479
G03AD02	8480
N03AX14	8481
N03AX14	8482
N03AX14	8483
N03AX11	8484
C10AA05	8485
C10AA05	8486
L01XA03	8487
L01XA03	8488
A10BD11	8489
N06DA03	8491
L01FG02	8492
L01FG02	8493
A10AE01	8496
A10AB01	8497
L01FX07	8498
L01XG02	8499
S01GX08	8502
V03AF03	8503
V03AF03	8504
B01AC06	8506
A02BC01	8507
M01AE17	8508
C10AA05	8509
C10AA05	8510
C09DA04	8512
C09DA04	8513
C09DA04	8514
N05AH04	8515
N05AH04	8516
N05AH04	8517
J01DD04	8518
J01DD04	8519
L01EF01	8520
L01EF01	8521
L01EF01	8522
L01EX09	8524
L01EX09	8525
M01AH01	8526
M05BA08	8527
S02CA06	8528
C01CE02	8529
L02BG03	8530
G04BE03	8531
G04BE03	8532
N02AA55	8534
N02AA55	8535
C10AX13	8541
C10AX13	8542
R03AL06	8543
G04CA01	8544
A13A	8546
A03FA	8547
A03FA	8548
A04AA55	8551
A02BC05	8553
N06AX11	8556
B02BD02	8558
C01AA05	8559
D07AC01	8560
N03AX14	8561
N03AX14	8562
D07XC01	8563
H02AB01	8565
C01CA04	8566
J07CA	8569
C08CA01	8570
A10BH03	8571
A10BH03	8572
M03BC51	8573
N05AL07	8575
G02AX	8577
N07AA01	8578
A10BA02	8579
A10BA02	8580
A10BA02	8581
A10BA02	8582
C09DB01	8584
A11CC05	8585
A11CC05	8586
N05CD08	8587
G04CB01	8588
G04CA02	8589
C01CA03	8590
D10BA01	8593
D01AE16	8594
C05AD	8596
C05AD	8597
A06AB07	8603
L04AX03	8605
L04AX03	8606
L04AX03	8607
A03AB02	8608
J01CR05	8609
M01AB05	8610
J02AC01	8613
G03DA04	8616
J01DD13	8617
J01DB05	8620
J01DB05	8621
G03AA10	8622
N06DX01	8628
R06AE07	8633
R06AE07	8634
R06AE07	8635
R06AX26	8637
R06AX26	8638
J01CE01	8639
J01CE01	8640
N01AX03	8641
A04AA01	8643
A02BC03	8644
M01AX	8649
A12AX	8650
N02BE01	8651
D10AD03	8652
N02BE51	8653
N02BE51	8654
N02BE01	8655
B03AD	8656
R06AE09	8657
N02BE01	8658
N02BE01	8659
C10AA05	8660
N01BB02	8661
N01BB02	8662
N01BB02	8663
G03CC06	8664
C01DX16	8669
C01DX16	8670
A02BC01	8671
S01GX08	8672
M03AX01	8673
M03AX01	8674
J07CA09	8675
A10BD20	8680
A10BD20	8681
A10BD20	8682
A10BD20	8683
G03AA10	8684
N02BE51	8685
C10BA05	8686
C10BA05	8687
C10BA05	8688
A04AA01	8689
A04AA01	8690
M04AC01	8692
G04BE08	8695
L01CD04	8701
N03AX12	8704
N03AX12	8705
J01CR05	8706
M01AB05	8707
R05X	8708
R05X	8709
A11DB	8710
N02BE51	8711
A11CC05	8712
L01AX03	8713
L01AX03	8714
L01AX03	8715
L01EX08	8719
L01EX08	8720
C10BX06	8721
C10BX06	8722
C10BX06	8723
D10BA01	8724
D10BA01	8725
M01AC01	8726
B03AC	8728
B03AC	8729
L02AE02	8731
L02AE02	8732
L01BC02	8733
L01CD02	8734
L01CD02	8735
J01CR02	8736
J07BM03	8737
N03AX16	8738
J01MA12	8739
J01MA12	8740
G04BE08	8741
M02AA12	8742
N01BB03	8743
H02AB04	8744
J01GB06	8745
G03GA01	8746
G03GA01	8747
R06AB02	8748
J01FF01	8751
N06AB10	8753
N06AB10	8754
R02AA15	8756
D08AG02	8757
B05XA05	8758
A07XA04	8759
A07XA04	8760
G03CA03	8761
J05AB11	8763
N03AX09	8764
N03AX09	8765
N03AX09	8766
C07AB07	8767
C07AB07	8768
C07BB07	8769
A02BC01	8773
J01XA01	8774
A07EC02	8775
G04BX14	8777
G04BX14	8778
G03BA03	8779
R03BA02	8782
N05AG02	8783
M05BA07	8785
J01XA01	8786
J01XA01	8787
L04AC05	8788
B02BX05	8789
B02BX05	8790
L01EX03	8791
L01EX03	8792
N05BA12	8793
C03DA01	8794
N06DX01	8796
N06DX01	8797
R03BA02	8800
L01CD02	8804
L01XA02	8805
L01XA02	8806
D06AX09	8807
N03AX14	8809
N03AX14	8810
N03AX14	8811
M01AE51	8812
L01BC02	8814
C09CA03	8815
C09CA03	8816
C09DA03	8817
C09DA03	8818
C09DA03	8819
J01CR02	8820
M03BA03	8822
N06AX16	8823
N06AX16	8824
A02BB01	8825
B05XA31	8826
N06AX16	8827
N06AX16	8828
N06AX16	8829
N05AH03	8830
N05AH03	8831
B01AX05	8832
R06AE09	8833
L01CD02	8834
L01CD02	8835
L01EB04	8836
J01CR02	8838
J01DD15	8839
J01DD15	8840
J01DD15	8841
C02KX01	8842
C02KX01	8843
A07AA02	8844
R05CA12	8847
J07AL01	8848
B02BD02	8849
B02BD02	8850
B02BD02	8851
B02BD02	8852
V03AB37	8853
A10BJ02	8854
N01AH01	8856
N01AH01	8857
A02BC01	8858
J01XX08	8859
L01CE01	8862
N05CD08	8863
N05CD08	8864
N01AH01	8865
A02BC02	8868
M02AA31	8869
D06BB53	8870
A03FA01	8871
J01DD07	8876
J01DD08	8877
J01DD08	8879
J01DD08	8880
L02BB03	8881
N03AX16	8882
N03AX16	8883
C05CA54	8886
S01BA14	8887
N06AX21	8888
N06AX21	8889
L04AA29	8892
A02BX13	8893
N05AX13	8894
N05AX13	8895
N05AX13	8896
N05AX13	8897
C02KX04	8898
L01FC01	8899
L01FC01	8900
L01FF05	8901
H03BB02	8903
H03BB02	8904
H03BB02	8905
C01CA06	8906
A10AE04	8907
G03GA06	8908
G03GA06	8909
B02BD02	8910
B02BD02	8911
J01DI54	8912
S01EC03	8913
S01EE05	8914
S01ED51	8915
A04AA01	8918
J01CR02	8919
R02A	8920
M05BX04	8921
N01AH01	8922
A02BC01	8923
C01EX	8924
M05BA08	8925
J02AC01	8926
S01AE08	8927
D10AD04	8928
G03DA04	8929
D07AB02	8931
D07AB02	8932
D07AB02	8933
J02AC03	8938
J02AC03	8939
L01AA09	8942
L01AA09	8943
L04AC13	8944
J07BK01	8947
A10AB04	8948
N06DA03	8949
N06DA03	8950
N06DA03	8951
R05CA12	8952
D11AX01	8953
S01AA23	8957
A04AA01	8958
A04AA01	8959
N06DA02	8960
N06DA02	8961
A04AA01	8962
C01CA24	8963
C01CA24	8964
A07EA06	8965
A10BK02	8971
A10BK02	8972
C05A	8973
R01AB06	8975
R01AB06	8976
R01AB06	8978
L02BG06	8979
A02BC05	8980
J01MA12	8981
J06BB02	8982
B02BD06	8983
B02BD06	8984
B02BD06	8985
B02BD02	8986
B02BD02	8987
B02BD02	8988
B05AA01	8989
A10BB12	8990
J01MA02	8991
B01AC04	8992
A10BD10	8993
A10BD10	8994
D07AB02	8996
N05AH03	8998
N05AH03	8999
L04AA32	9000
L04AA32	9001
L03AB07	9002
L03AB07	9003
J07BF03	9004
C10AA03	9005
C10AA03	9006
N06BA07	9007
M05BA07	9008
J01DD13	9009
J05AB11	9010
A10BA02	9011
A10BA02	9012
A04AA01	9013
H02AB02	9014
A04AA02	9015
L01XA02	9016
D11AH01	9017
R03AC02	9019
V03AB15	9020
V03AB15	9021
D06AX	9022
C01DX16	9023
C01DX16	9024
C03DA04	9025
C03DA04	9026
D08AG02	9029
J06BB04	9031
J06BB04	9032
M05BA08	9033
A11DB	9034
A11DB	9035
G04BD08	9036
G04BD08	9037
V07AB01	9038
J01DD08	9039
M04AA01	9040
M04AA01	9041
G03AC09	9042
J05AP08	9043
D04AA32	9045
L03AX03	9046
A11CC05	9048
S01FB01	9050
L01BC59	9051
L01BC59	9052
L01AX03	9053
L01AX03	9054
L01AX03	9055
L01AX03	9056
N02AB03	9058
N02AB03	9059
D10AD53	9061
C10AX09	9063
C10BA02	9064
C10BA02	9065
A16AX	9066
C03DA04	9067
C03DA04	9068
J05AB14	9069
C09CA04	9070
C09CA04	9071
G04CA02	9072
J07BC02	9073
G04CB01	9081
G01AX	9083
A03BB01	9086
A03FA01	9087
A04AA01	9090
G03FA14	9092
N06AX21	9093
N06AX21	9094
B01AC23	9095
G03AA12	9096
M01AH05	9097
M01AH05	9098
M01AH05	9099
J02AC01	9100
J02AC01	9101
A04AD12	9102
L01AA09	9103
L01AA09	9104
N02BE01	9105
B03AE02	9106
G03AA12	9108
J07AH08	9109
A03AX12	9110
J02AC03	9111
G03AA12	9112
G03XC01	9114
A10BA02	9115
A04AA01	9116
A04AA01	9117
G03DA04	9118
C05AE01	9120
N04BA03	9122
N04BA03	9123
N04BA03	9124
A11CC05	9125
N03AG01	9126
J01DD04	9127
A02BC01	9128
J01DD02	9129
J01DH51	9130
J01DD01	9132
C03CA01	9133
J01DH02	9134
J01RA	9139
J01RA	9140
A11CC05	9141
J01DD04	9144
J01CA04	9146
J01CA04	9147
M03C	9148
A03FA08	9149
L04AC05	9150
G04BE03	9151
L01XX52	9152
L01XX52	9153
B03AD	9154
B03AD04	9155
B03AD04	9156
D01AE16	9157
C10BA04	9160
C10BA04	9161
N05AX13	9162
N05AX13	9163
N05AX13	9164
A10AE56	9165
D01AE22	9166
J05AR13	9167
V03AC03	9169
V03AC03	9170
L01XG03	9172
L01XG03	9173
L01XG03	9174
L01XX52	9175
L01XX52	9176
D06BA01	9179
D06BA01	9180
A02BC01	9181
S02AA15	9182
R05CA12	9183
J06BA02	9184
J06BA02	9185
J06BA02	9186
B05XA03	9189
B05XA03	9190
A07EC02	9191
R06AX	9196
B05BB01	9198
C10AA05	9199
C10AA05	9200
N06CA02	9201
L01XA03	9202
L01XA03	9203
R05CB01	9204
N02AB02	9205
A11CC05	9206
A11CC05	9207
L01CE02	9209
L01XA03	9210
L01BC05	9211
L01CA04	9212
C01CA26	9214
D10AD01	9215
M01AE03	9216
J05AB11	9217
J05AB11	9218
A11DB	9220
J01MA14	9221
A12CC	9222
J01MA12	9223
C03BA11	9224
N01BB58	9227
J01XB01	9228
A02BC05	9230
C10AA05	9234
A10BX02	9235
A10BX02	9236
A10BX02	9237
R03BA02	9238
R03BA02	9239
J01DC02	9240
A08AB01	9241
N04BC07	9242
G03AA16	9243
G04BE08	9244
R03BB04	9245
R03AK06	9246
R03AK06	9247
R03AK06	9248
B01AC27	9249
B01AC27	9250
B01AC27	9251
B01AC27	9252
B01AC27	9253
B01AC27	9254
B01AC27	9255
B01AC27	9256
B01AC27	9257
G04BE08	9259
G04BE08	9260
D07AC13	9261
A12AX	9262
M01AB16	9263
A02BC05	9264
C09CA04	9265
C09CA04	9266
C09DA04	9267
C09DA04	9268
G03GA02	9269
G03GA02	9270
N02CC03	9271
L03AX13	9272
B05BA02	9275
A11CC06	9276
A11CC05	9277
A11CC05	9278
N05AH03	9279
N05AH03	9280
M01AH05	9281
M01AH05	9282
M01AH05	9283
N06DX01	9284
N06DX01	9285
C09DA01	9286
C09DA01	9287
M01AB05	9288
H02AB02	9289
A12AX	9290
C09CA04	9294
C09CA04	9295
N03AX16	9296
N03AX16	9297
N03AX16	9298
G03DA04	9299
L01XX02	9300
J06BD01	9302
J06BD01	9303
V03AC03	9313
V03AC03	9314
N03AB02	9315
G04CB01	9317
G04CA53	9318
D06BA51	9320
J05AP07	9321
J05AP08	9322
J05AF07	9323
J05AP08	9324
N05AX12	9325
L01BC06	9326
J05AF13	9327
J05AX14	9328
D11AH01	9329
D10AF05	9330
L01XX41	9331
J01DE01	9332
L01AA09	9333
A10BD15	9337
A10BD15	9339
G04BE08	9340
A11CC05	9341
A02BC01	9342
D10AE51	9343
S01CA01	9344
S01CA01	9345
C05BB02	9346
C05BB02	9347
C05BB02	9348
C09DA04	9349
A07BC05	9350
D07AD01	9351
D07AD01	9352
C10AX06	9353
M01AB55	9354
N06AB06	9355
G03GA02	9356
G03GA02	9357
R05CA12	9358
B01AX05	9359
R02A	9360
R02A	9361
N07BB03	9362
C09DB01	9363
C09DB01	9364
L02BX03	9365
C01CA03	9366
J01CR02	9367
V03AE01	9368
N02BE01	9369
B05BB02	9370
B05BB02	9371
B05BB02	9372
B05BB02	9373
B05XA03	9374
B05XA03	9375
B05BB01	9376
B05BB01	9377
B05	9378
B05CX01	9379
B05XA03	9380
A11CC06	9382
L01FA01	9383
L01FA01	9384
L01FA01	9385
L01XG01	9386
G04BE03	9387
N02AA01	9389
A12CC05	9390
R05CB06	9391
L01FD01	9394
H01AC01	9395
J02AC01	9396
J01MA02	9397
J01XB01	9399
D01AE14	9400
P02CA01	9406
L04AA37	9407
L04AA37	9408
D11AX22	9409
D11AX22	9410
H02AB04	9411
J01XX08	9412
V03AE02	9413
G04CB02	9414
M01AB55	9416
R01BA52	9419
G04BD07	9420
N01AH06	9422
N01AH06	9423
J01MA12	9426
J01MA12	9427
B02AA02	9432
G04BE08	9433
M01AB16	9436
G04CA01	9437
C05CA53	9438
M01AB05	9439
A11DB	9440
D07AC16	9441
M01AE51	9442
J01DE01	9443
L01BA04	9444
D06AX08	9445
A07AA12	9446
J05AB01	9448
A08AB01	9449
N04BC09	9450
N04BC09	9451
N04BC09	9452
N04BC09	9453
R05CA12	9454
G03CA03	9455
A10AB05	9456
A10AB05	9457
L01FD01	9458
L01ED03	9459
M04AA03	9460
M04AA03	9461
C01DX12	9462
C01DX12	9463
C01DX12	9464
C07AG02	9465
C07AG02	9466
C07AG02	9467
C02KX01	9468
C02KX01	9469
J02AX04	9470
J02AX04	9471
C01BC04	9472
A11CC05	9473
J05AB01	9474
J05AB01	9475
L01XG01	9477
A03CA02	9478
M01AB05	9479
B01AC06	9480
B03AA02	9481
N02BE01	9482
B05BB02	9483
B05BB02	9484
M01AH01	9485
H05BX01	9486
H05BX01	9487
D07AC16	9488
M03AC11	9489
A04AA01	9491
N02CX01	9492
A02BC05	9493
N05BA01	9494
A07AA02	9495
D01AC08	9496
L01XG01	9497
L01XG01	9498
N06AX21	9499
N06AX21	9500
A03BB01	9501
A03BB01	9502
D03AX03	9504
R05CA12	9505
B02BC30-V03AK	9506
B02BC30-V03AK	9507
B02BC30-V03AK	9508
N01BB01	9509
N01BB01	9510
V03AC03	9511
J01FA10	9513
J01FA10	9514
N05AH03	9515
N05AH03	9516
N03AX14	9519
N03AX14	9520
A11CC05	9522
M01AE01	9523
A12AA03	9526
M01AE01	9527
J01XB01	9528
N03AB02	9529
D07AC13	9530
R01AX	9531
R06AX28	9532
A01AD11	9534
R06AX	9535
B03BA51	9536
R05CA	9537
L01BB04	9538
L01BB04	9539
L01BB04	9540
N05AH03	9541
N02CC04	9542
B01AB01	9543
M01AC02	9544
G04BE08	9545
A04AA02	9546
R03DX07	9547
L01FD01	9548
L04AA36	9549
L04AC16	9550
C03CA01	9552
N07BC51	9553
N07BC51	9554
B05BC01	9555
B05XA03	9556
B05XA03	9557
B05CX01	9558
B05CX01	9559
B05XA03	9560
B05XA03	9561
B05BB02	9562
B05BB02	9563
B05XA03	9564
B05XA03	9565
C09CA09	9567
C09CA09	9568
N02BE01	9570
J01MA12	9571
A11CC05	9572
A11CC05	9573
A02BC01	9574
P01AB01	9575
N01AB08	9577
J01FA09	9578
J01FA09	9579
J01FA09	9580
J01FA09	9581
J01FA09	9582
L01AX03	9583
B05BB01	9584
B05BB01	9585
B05CX01	9586
B05BC01	9587
B05BB01	9588
C09CA07	9589
M04AA03	9590
A04AA01	9591
M03AC11	9592
J01FA10	9593
A02AF02	9595
L04AB04	9597
L04AB04	9598
A11EA	9599
R01AD09	9600
G03AA09	9601
M04AA03	9602
J01DD52	9603
B05AA01	9604
A03FA01	9605
A11GA01	9606
S02CA06	9607
C05CA05	9608
C10AA07	9609
C10AA07	9610
A11CC05	9611
N03AX16	9612
N03AX16	9613
N03AX16	9614
N03AX16	9615
L04AB04	9616
L04AB04	9617
L04AB04	9618
S01ED01	9619
S01GX09	9621
N01BB02	9622
N01BB02	9623
R05DB21	9624
J01DH02	9625
L02BB05	9626
M01AC06	9627
M01AC06	9628
L01EX07	9629
L01EX07	9630
L01EX07	9631
J01DC02	9632
J01DC02	9633
N03AX14	9634
M05BA08	9635
M02AA15	9638
N05AE04	9639
N05AE04	9640
N05AE04	9641
J01XB01	9644
A06AD65	9645
A06AD65	9646
N05AX12	9648
N05AX12	9649
N05AX12	9650
N05AX12	9651
A02BC06	9652
A02BC06	9653
A02BC06	9654
A02BC06	9655
J01MA14	9656
R06AX13	9657
S01ED51	9658
L01EX10	9659
S01AE03	9660
S01EC04	9661
S01GX09	9662
N03AX16	9663
N03AX16	9664
J01MA14	9666
R03AK12	9667
R03AK12	9668
J01XA01	9669
L01CE02	9671
L01CE02	9672
L01EF03	9673
L01EF03	9674
L01EF03	9675
L01EF03	9676
S01GX09	9677
C09BX02	9678
C09BX02	9679
M01AH05	9682
M01AH05	9683
M01AH05	9684
R06AA02	9685
D06BB10	9686
D11AX18	9687
L01FB01	9688
N01BB03	9689
A02BC	9690
N02BG06	9691
A02BC01	9692
H02AB02	9693
H02AB02	9694
N01BB02	9695
J01DD04	9696
J01DD04	9697
N02AJ13	9698
N07BC51	9699
A02BD08	9700
R03BA08	9701
R03BA08	9702
N02CC01	9703
N02CC01	9704
A10BD05	9705
A10BD06	9706
A10BD06	9707
B05CX01	9708
B05XA03	9709
B05BB02	9710
B05BB02	9711
B05BB02	9712
B05BB02	9713
B05BB01	9714
B05BB01	9715
J06BA02	9716
J06BA02	9717
J06BA02	9718
S01AE07	9723
S01EE04	9724
S01EC54	9725
S01BC10	9726
L01ED01	9727
L01ED01	9728
H02AB09	9729
A16AB02	9730
M05BX04	9731
H02AB06	9732
A03FA01	9733
G04BE03	9734
A06AB02	9735
A06AB02	9738
R05CB06	9739
R05CB06	9740
R05CB06	9741
M01AH05	9742
M01AH05	9743
M01AH05	9744
C10AA08	9745
R06AX27	9746
R06AX27	9747
L04AB04	9748
L04AB04	9749
A10BD16	9751
A10BD16	9752
A10BD16	9753
A10BD16	9754
L04AB01	9755
L04AB01	9756
L04AB01	9757
A11CC05	9758
A11CC05	9759
A11CC05	9760
G03AD01	9761
B02BD08	9762
B02BD02	9763
S01BA15	9764
L01BA01	9765
M03AC11	9766
N04BD02	9767
M05BB03	9768
G01AA51	9769
S01ED01	9770
L01EA05	9771
B05CX01	9772
B05CX01	9773
B05XA03	9774
B05XA03	9775
M02AX10	9776
J02AC01	9777
J02AC01	9778
J02AC01	9779
B05AA06	9780
C05AA01	9781
V03AE02	9782
L04AA27	9783
B05BB01	9784
B05BC01	9785
B05XA03	9786
B05XA03	9787
B05XA03	9788
B05XA03	9789
B05CX01	9790
B05CX01	9791
B05CX01	9792
B05CX01	9793
C09CA08	9794
C09CA08	9795
C09CA08	9796
S01EE01	9797
N03AX12	9798
N03AX12	9799
A11CC05	9800
C09DB01	9801
A11CC05	9802
C09DA09	9803
C09DA09	9804
L04AD02	9805
L04AD02	9806
L04AD02	9807
B02BX01	9808
J07BB01	9809
N03AX09	9810
A10BK04	9811
A10BK04	9812
A10BD24	9813
A10BD24	9814
A10BD23	9815
A10BD23	9816
J02AC04	9817
M05BA08	9818
J05AB14	9819
S01ED51	9820
J05AF07	9821
N03AX14	9822
M01AE02	9823
A10AE54	9825
A10BD19	9826
A10BD19	9827
A10AE54	9828
S01AE07	9829
B03XA01	9830
L01XK04	9831
L01XK04	9832
N02CD01	9833
N01BB01	9834
N01BB01	9835
C01EB10	9836
H01AC01	9837
M02AA31	9839
M02AA31	9841
R03AC02	9842
D04AB01	9843
N03AX23	9845
N03AX23	9846
N03AX23	9847
N03AX23	9848
J01CR02	9849
C09AA15	9850
B02BA01	9851
A04AA02	9852
C07AG02	9853
N05AH02	9854
N05AH02	9855
N01BB54	9856
M05BA04	9857
H03CA	9858
L04AB02	9859
R05CA12	9860
B05DB	9861
B05DB	9862
B05DB	9863
B05DB	9864
B05DB	9865
B05DB	9866
B05DB	9867
B05DB	9868
B05DB	9869
D07XA01	9870
N05AD01	9871
N05AD01	9872
P02CA01	9873
P02CA01	9874
A03FA03	9875
A01AB09	9876
D01AC02	9877
D01AC08	9878
N05AX08	9879
N01BB02	9880
B05XA03	9881
B05XA03	9882
B05BC01	9883
H02AB04	9884
H02AB04	9885
J01DH51	9886
N02BE01	9887
N02BE01	9888
M01AB05	9889
A05AA04	9890
A05AA04	9891
B05XA03	9892
B05XA03	9893
B05XA03	9894
B05XA03	9895
B05XA03	9896
B05BB01	9897
C03DA04	9898
C03DA04	9899
J05AR20	9900
C07AG01	9901
B02BX06 	9902
B02BX06 	9903
B02BX06 	9904
B02BX06 	9905
N02BE01	9906
D04AA32	9907
N07BA03	9908
N07BA03	9909
L01EA04	9910
L01EA04	9911
L01EA04	9912
N05AD01	9913
M01AE01	9914
M01AE01	9915
J01MA02	9916
L04AA04	9917
S01AE01	9918
D06BA05	9919
G03GA08	9920
C01DA02	9921
N02CD02	9922
N02CC04	9923
J01XX09	9924
C07AB03	9925
C07AB03	9926
R06AB52	9927
A04AA01	9928
B01AB01	9929
J05AR03	9930
J05AR18	9931
J05AP08	9932
J05AF07	9933
J05AP56	9934
J05AP55	9935
G04BE08	9936
J01AA02	9938
A08AA01	9939
R06AX29	9940
N02BE01	9941
N02BE51	9942
N02BE51	9943
N02BE01	9945
N02BE01	9946
N02BE01	9947
N02BE01	9948
B01AB05	9949
B01AB05	9950
B01AB05	9951
B01AB05	9952
D04AB01	9953
B05CX01	9954
B05CX01	9955
B05CX01	9956
B05CX01	9957
B05CX01	9958
B05CX01	9959
M01AH07	9960
C09DB02	9961
C09DB02	9962
C09DB02	9963
C09DA08	9964
C09DA08	9965
C09DA08	9966
C09DA08	9967
C07AG02	9968
M05BA06	9970
M05BA06	9971
M05BA06	9972
H05BA01	9973
A02BX13	9974
B01AC04	9975
N02BE01	9976
N02BE01	9977
N02BE01	9978
N02BE01	9979
N02BE01	9980
N02BE01	9981
J01CR05	9982
L04AA10	9983
L03AA02	9984
J02AA01	9985
A04AA01	9987
A04AA01	9988
R05X	9989
R05X	9990
R05X	9991
R05X	9992
L01EF02	9993
G04BE08	9994
N01AB08	9996
B05BB01	9997
B05CX01	9998
B05CX01	9999
N02AB03	10001
N02AB03	10002
M02AA06	10004
M02AA06	10005
M01AE01	10006
L01EX05	10007
N01BB58	10008
B01AB11	10009
M01AE51	10010
G04BE03	10011
G04BE03	10012
R05CB10	10013
S01GA04	10014
M01AH05	10015
S01EB09	10016
J05AR01	10018
N02AX02	10019
G04BE03	10020
N05CM18	10021
N05CM18	10022
N05CM18	10023
M01AH05	10024
M01AH05	10025
G03DC02	10026
H05BA01	10027
L01FA01	10029
L01FA01	10030
L01EB02	10031
L01EB02	10032
L01FF03	10033
L01FF03	10034
L01ED05	10035
L01ED05	10036
A02BC02	10037
N02AJ14	10038
J05AF05	10039
M01AE01	10040
A10BJ06	10041
A10BJ06	10042
A10BJ06	10043
L01FD01	10044
L01FD01	10045
N03AA02	10046
A13A	10047
A11DB	10048
R06AX	10055
P03AB02	10056
J05AP51	10057
R06AD08	10058
S01AE01	10059
R05CB01	10060
S01ED51	10061
J06BA02	10062
J06BA02	10063
J06BA02	10064
J06BA02	10065
R01AA07	10067
R01AA07	10068
R01AA07	10069
M01AH05	10070
J01DI02	10071
M01AE03	10073
J05AF05	10074
J01DD04	10075
B05BB02	10076
B05BB02	10077
B05BB02	10078
M05BA04	10079
M03BX01	10080
M03BX01	10081
A02BC02	10082
B02BD08	10083
L03AB07	10084
L04AB04	10085
G03GA05	10086
G03GA05	10087
L03AB07	10088
S01EA05	10089
D11AX01	10090
M01AB05	10091
V03AE02	10092
D06BB03	10093
A07DA03	10094
A08AA62	10095
J01DI01	10096
J01DH02	10097
M04AA03	10098
M04AA03	10099
J05AF07	10100
N05BA25	10105
G04BD06	10106
R03BA05	10107
N01AX10	10108
C09CA06	10109
C09CA06	10110
C09CA06	10111
C09DA06	10112
C09DA06	10113
C01CA03	10114
R03AK08	10115
J02AX05	10116
M01AH05	10117
M01AH05	10118
N03AF04	10119
D04AA13	10120
D01AE15	10122
R01AA07	10123
R05DB13	10124
R05DB13	10125
N02BE01	10126
N02BE01	10127
J01XA01	10128
B05BB01	10129
B05BB01	10130
B05BB02	10131
C07AA07	10132
J05AF10	10133
J05AF10	10134
L01EB01	10135
D07AC13	10136
J01XB01	10137
R05X	10138
C09BB07	10139
C09BB07	10140
C09BB07	10141
C09BB07	10142
G04BC	10143
R03DX10	10144
R03AL03	10145
A11CC05	10146
A02BC01	10147
